game_id,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,opp_id,opp_fran,elo_i,opp_elo_i,game_result
199912070TOR,2000,12/7/1999,18,0,TOR,Raptors,CLE,Cavaliers,1513.9463,1483.3186,W
199912080ATL,2000,12/8/1999,18,0,ATL,Hawks,LAC,Clippers,1543.0432,1320.1454,W
199912080BOS,2000,12/8/1999,17,0,BOS,Celtics,DEN,Nuggets,1483.3208,1423.0382,W
199912080CHH,2000,12/8/1999,18,0,CHH,Pelicans,GSW,Warriors,1577.6147,1337.285,W
199912080CLE,2000,12/8/1999,17,0,CLE,Cavaliers,CHI,Bulls,1480.0751,1317.0521,W
199912080NJN,2000,12/8/1999,19,0,NJN,Nets,MIL,Bucks,1391.7061,1518.2959,W
199912080PHI,2000,12/8/1999,21,0,PHI,Sixers,HOU,Rockets,1513.9199,1493.2827,W
199912080SAC,2000,12/8/1999,16,0,SAC,Kings,LAL,Lakers,1537.5551,1609.0858,W
199912080SEA,2000,12/8/1999,19,0,SEA,Thunder,MIN,Timberwolves,1506.3129,1452.927,W
199912080UTA,2000,12/8/1999,18,0,UTA,Jazz,DAL,Mavericks,1563.5618,1431.3577,W
199912090PHO,2000,12/9/1999,19,0,PHO,Suns,WAS,Wizards,1567.3776,1383.4304,W
199912090POR,2000,12/9/1999,21,0,POR,Trailblazers,MIN,Timberwolves,1618.655,1445.6,W
199912090SAS,2000,12/9/1999,21,0,SAS,Spurs,VAN,Grizzlies,1682.2175,1279.6935,W
199912100ATL,2000,12/10/1999,19,0,ATL,Hawks,GSW,Warriors,1546.3076,1335.6509,L
199912100BOS,2000,12/10/1999,18,0,BOS,Celtics,HOU,Rockets,1492.9869,1486.9788,W
199912100CHH,2000,12/10/1999,19,0,CHH,Pelicans,DEN,Nuggets,1579.2489,1413.3721,W
199912100CHI,2000,12/10/1999,17,0,CHI,Bulls,NJN,Nets,1313.2197,1407.8151,W
199912100DET,2000,12/10/1999,20,0,DET,Pistons,LAC,Clippers,1565.8507,1316.881,W
199912100IND,2000,12/10/1999,19,0,IND,Pacers,CLE,Cavaliers,1627.749,1483.9075,W
199912100NYK,2000,12/10/1999,21,0,NYK,Knicks,PHI,Sixers,1577.6172,1520.2239,W
199912100SAC,2000,12/10/1999,17,0,SAC,Kings,MIA,Heat,1548.002,1619.1964,L
199912100TOR,2000,12/10/1999,19,0,TOR,Raptors,MIL,Bucks,1517.1898,1502.1869,L
199912100UTA,2000,12/10/1999,19,0,UTA,Jazz,SEA,Thunder,1566.2754,1513.6399,W
199912110CLE,2000,12/11/1999,19,0,CLE,Cavaliers,ATL,Hawks,1473.6836,1525.606,W
199912110DAL,2000,12/11/1999,22,0,DAL,Mavericks,PHO,Suns,1428.644,1570.7987,W
199912110IND,2000,12/11/1999,20,0,IND,Pacers,LAC,Clippers,1637.9729,1313.4371,W
199912110MIL,2000,12/11/1999,21,0,MIL,Bucks,DEN,Nuggets,1522.6156,1410.9036,L
199912110MIN,2000,12/11/1999,17,0,MIN,Timberwolves,GSW,Warriors,1443.8149,1356.3525,L
199912110NJN,2000,12/11/1999,21,0,NJN,Nets,HOU,Rockets,1403.0789,1482.8744,W
199912110ORL,2000,12/11/1999,20,0,ORL,Magic,CHI,Bulls,1535.3717,1317.9559,W
199912110PHI,2000,12/11/1999,23,0,PHI,Sixers,CHH,Pelicans,1515.9229,1581.7174,L
199912110SAC,2000,12/11/1999,18,0,SAC,Kings,POR,Trailblazers,1536.501,1620.4401,L
199912110SAS,2000,12/11/1999,22,0,SAS,Spurs,WAS,Wizards,1682.8977,1380.0093,L
199912110SEA,2000,12/11/1999,21,0,SEA,Thunder,MIA,Heat,1505.6736,1630.6974,W
199912110VAN,2000,12/11/1999,20,0,VAN,Grizzlies,LAL,Lakers,1279.0133,1598.6389,L
199912120LAL,2000,12/12/1999,22,0,LAL,Lakers,DET,Pistons,1602.9984,1569.2946,W
199912120NYK,2000,12/12/1999,22,0,NYK,Knicks,BOS,Celtics,1581.9182,1497.0913,W
199912120TOR,2000,12/12/1999,20,0,TOR,Raptors,UTA,Jazz,1496.7611,1574.2417,L
199912130LAC,2000,12/13/1999,21,0,LAC,Clippers,VAN,Grizzlies,1311.6205,1274.6538,W
199912140ATL,2000,12/14/1999,21,0,ATL,Hawks,MIN,Timberwolves,1516.4604,1407.2931,W
199912140CLE,2000,12/14/1999,20,0,CLE,Cavaliers,BOS,Celtics,1482.8291,1494.9314,W
199912140DAL,2000,12/14/1999,23,0,DAL,Mavericks,SAS,Spurs,1436.8064,1655.0139,L
199912140GSW,2000,12/14/1999,21,0,GSW,Warriors,MIA,Heat,1392.8744,1623.7798,W
199912140HOU,2000,12/14/1999,23,0,HOU,Rockets,NYK,Knicks,1472.0884,1584.0781,L
199912140LAL,2000,12/14/1999,23,0,LAL,Lakers,LAC,Clippers,1608.1912,1318.175,W
199912140PHO,2000,12/14/1999,21,0,PHO,Suns,DET,Pistons,1562.6364,1564.1018,W
199912140SEA,2000,12/14/1999,22,0,SEA,Thunder,DEN,Nuggets,1512.5912,1419.8833,W
199912140TOR,2000,12/14/1999,21,0,TOR,Raptors,IND,Pacers,1482.1632,1639.7896,W
199912140WAS,2000,12/14/1999,23,0,WAS,Wizards,UTA,Jazz,1407.8931,1588.8396,L
199912150BOS,2000,12/15/1999,21,0,BOS,Celtics,UTA,Jazz,1480.6918,1601.1138,L
199912150CHH,2000,12/15/1999,21,0,CHH,Pelicans,MIN,Timberwolves,1601.4869,1402.9397,W
199912150IND,2000,12/15/1999,22,0,IND,Pacers,CHI,Bulls,1628.707,1314.2102,W
199912150NJN,2000,12/15/1999,22,0,NJN,Nets,CLE,Cavaliers,1413.8649,1497.0687,W
199912150ORL,2000,12/15/1999,21,0,ORL,Magic,MIL,Bucks,1539.1174,1513.6359,L
199912150PHI,2000,12/15/1999,24,0,PHI,Sixers,TOR,Raptors,1496.1533,1493.2457,W
199912150SAS,2000,12/15/1999,24,0,SAS,Spurs,HOU,Rockets,1664.369,1461.5579,W
199912150VAN,2000,12/15/1999,22,0,VAN,Grizzlies,SAC,Kings,1268.0992,1529.0427,L
199912160ATL,2000,12/16/1999,22,0,ATL,Hawks,LAL,Lakers,1520.8138,1611.1489,L
199912160DAL,2000,12/16/1999,24,0,DAL,Mavericks,NYK,Knicks,1427.4513,1594.6086,L
199912160DEN,2000,12/16/1999,22,0,DEN,Nuggets,SAC,Kings,1411.6443,1531.8524,W
199912160GSW,2000,12/16/1999,22,0,GSW,Warriors,DET,Pistons,1403.564,1557.1398,L
199912160MIA,2000,12/16/1999,22,0,MIA,Heat,MIL,Bucks,1613.0902,1535.5553,L
199912160SEA,2000,12/16/1999,23,0,SEA,Thunder,POR,Trailblazers,1520.8302,1627.8983,L
199912160WAS,2000,12/16/1999,24,0,WAS,Wizards,NJN,Nets,1395.6189,1423.6101,W
199912170CHH,2000,12/17/1999,22,0,CHH,Pelicans,CLE,Cavaliers,1603.2145,1487.3235,W
199912170IND,2000,12/17/1999,23,0,IND,Pacers,UTA,Jazz,1630.1003,1610.725,W
199912170LAC,2000,12/17/1999,23,0,LAC,Clippers,GSW,Warriors,1315.2173,1396.1898,W
199912170MIN,2000,12/17/1999,20,0,MIN,Timberwolves,LAL,Lakers,1401.2122,1619.863,L
199912170ORL,2000,12/17/1999,22,0,ORL,Magic,TOR,Raptors,1517.198,1490.0663,W
199912170PHI,2000,12/17/1999,25,0,PHI,Sixers,CHI,Bulls,1499.3328,1312.8169,W
199912170POR,2000,12/17/1999,24,0,POR,Trailblazers,PHO,Suns,1647.1063,1569.5984,L
199912170SAS,2000,12/17/1999,25,0,SAS,Spurs,BOS,Celtics,1666.223,1471.0806,W
199912180ATL,2000,12/18/1999,23,0,ATL,Hawks,UTA,Jazz,1512.0997,1602.4991,L
199912180CHI,2000,12/18/1999,21,0,CHI,Bulls,ORL,Magic,1311.3506,1524.7815,L
199912180CLE,2000,12/18/1999,23,0,CLE,Cavaliers,NJN,Nets,1482.6437,1418.8522,L
199912180DAL,2000,12/18/1999,25,0,DAL,Mavericks,MIN,Timberwolves,1420.9917,1395.2454,L
199912180DEN,2000,12/18/1999,23,0,DEN,Nuggets,SAS,Spurs,1422.8052,1668.6578,W
199912180DET,2000,12/18/1999,24,0,DET,Pistons,PHI,Sixers,1564.5139,1500.7991,W
199912180HOU,2000,12/18/1999,25,0,HOU,Rockets,BOS,Celtics,1459.7039,1468.6458,W
199912180MIA,2000,12/18/1999,23,0,MIA,Heat,CHH,Pelicans,1606.1616,1607.8943,L
199912180MIL,2000,12/18/1999,24,0,MIL,Bucks,IND,Pacers,1542.4839,1638.3262,W
199912180NYK,2000,12/18/1999,25,0,NYK,Knicks,WAS,Wizards,1601.0682,1400.3768,L
199912180PHO,2000,12/18/1999,23,0,PHO,Suns,SAC,Kings,1585.1609,1520.6915,W
199912180SEA,2000,12/18/1999,24,0,SEA,Thunder,VAN,Grizzlies,1501.6222,1265.2896,W
199912190NJN,2000,12/19/1999,25,0,NJN,Nets,ATL,Hawks,1449.6979,1501.353,W
199912190TOR,2000,12/19/1999,24,0,TOR,Raptors,LAL,Lakers,1482.4828,1625.8298,L
199912190VAN,2000,12/19/1999,24,0,VAN,Grizzlies,LAC,Clippers,1261.6995,1318.9807,W
199912200BOS,2000,12/20/1999,24,0,BOS,Celtics,LAL,Lakers,1463.285,1632.3757,L
199912200CHI,2000,12/20/1999,22,0,CHI,Bulls,SEA,Thunder,1305.2408,1505.2123,L
199912200CLE,2000,12/20/1999,24,0,CLE,Cavaliers,MIN,Timberwolves,1451.798,1404.7164,L
199912200DAL,2000,12/20/1999,26,0,DAL,Mavericks,MIA,Heat,1411.5206,1585.8843,L
199912200DEN,2000,12/20/1999,24,0,DEN,Nuggets,POR,Trailblazers,1430.4457,1631.5438,W
199912200GSW,2000,12/20/1999,24,0,GSW,Warriors,SAC,Kings,1392.4264,1513.7456,W
199912200NYK,2000,12/20/1999,26,0,NYK,Knicks,CHH,Pelicans,1575.0353,1628.1716,W
199912200ORL,2000,12/20/1999,24,0,ORL,Magic,UTA,Jazz,1530.8912,1613.2458,W
199912200PHI,2000,12/20/1999,27,0,PHI,Sixers,DET,Pistons,1494.7231,1570.5898,W
199912200PHO,2000,12/20/1999,24,0,PHO,Suns,MIL,Bucks,1592.1068,1555.1495,W
199912210DET,2000,12/21/1999,26,0,DET,Pistons,WAS,Wizards,1566.8995,1426.4098,L
199912210HOU,2000,12/21/1999,26,0,HOU,Rockets,POR,Trailblazers,1465.0646,1617.9559,L
199912210IND,2000,12/21/1999,25,0,IND,Pacers,SEA,Thunder,1625.6605,1511.7012,W
199912210SAC,2000,12/21/1999,23,0,SAC,Kings,MIL,Bucks,1501.182,1550.4105,W
199912210SAS,2000,12/21/1999,27,0,SAS,Spurs,PHO,Suns,1661.0173,1596.8458,W
199912210TOR,2000,12/21/1999,25,0,TOR,Raptors,NJN,Nets,1475.9369,1457.2306,W
199912220BOS,2000,12/22/1999,25,0,BOS,Celtics,ATL,Hawks,1455.8715,1493.8203,W
199912220CHI,2000,12/22/1999,23,0,CHI,Bulls,MIN,Timberwolves,1298.752,1416.9836,L
199912220CLE,2000,12/22/1999,25,0,CLE,Cavaliers,ORL,Magic,1439.5308,1535.4141,L
199912220GSW,2000,12/22/1999,25,0,GSW,Warriors,LAC,Clippers,1404.99,1315.5505,L
199912220MIA,2000,12/22/1999,25,0,MIA,Heat,UTA,Jazz,1590.0485,1608.723,W
199912220NYK,2000,12/22/1999,27,0,NYK,Knicks,TOR,Raptors,1579.7014,1489.0107,W
199912230ATL,2000,12/23/1999,26,0,ATL,Hawks,CLE,Cavaliers,1482.3317,1431.6805,W
199912230CHH,2000,12/23/1999,25,0,CHH,Pelicans,ORL,Magic,1623.5055,1543.2643,L
199912230HOU,2000,12/23/1999,27,0,HOU,Rockets,WAS,Wizards,1456.6124,1451.881,W
199912230LAC,2000,12/23/1999,26,0,LAC,Clippers,SAC,Kings,1326.7089,1511.248,W
199912230MIN,2000,12/23/1999,24,0,MIN,Timberwolves,SEA,Thunder,1432.282,1507.698,W
199912230NJN,2000,12/23/1999,27,0,NJN,Nets,PHI,Sixers,1444.1567,1498.4135,W
199912230PHO,2000,12/23/1999,26,0,PHO,Suns,DAL,Mavericks,1594.8459,1407.3564,L
199912230POR,2000,12/23/1999,27,0,POR,Trailblazers,GSW,Warriors,1626.4081,1393.8317,W
199912230SAS,2000,12/23/1999,28,0,SAS,Spurs,MIL,Bucks,1663.0172,1540.3445,L
199912230VAN,2000,12/23/1999,25,0,VAN,Grizzlies,DEN,Nuggets,1265.1296,1444.0336,W
199912250IND,2000,12/25/1999,26,0,IND,Pacers,NYK,Knicks,1629.6637,1581.4561,W
199912250LAL,2000,12/25/1999,28,0,LAL,Lakers,SAS,Spurs,1639.7893,1652.368,W
199912260CLE,2000,12/26/1999,27,0,CLE,Cavaliers,TOR,Raptors,1423.6384,1487.2561,L
199912260DEN,2000,12/26/1999,26,0,DEN,Nuggets,VAN,Grizzlies,1437.7246,1271.4386,W
199912260DET,2000,12/26/1999,27,0,DET,Pistons,CHH,Pelicans,1541.4283,1612.5924,W
199912260LAC,2000,12/26/1999,27,0,LAC,Clippers,BOS,Celtics,1336.9817,1467.3601,W
199912260MIL,2000,12/26/1999,28,0,MIL,Bucks,MIA,Heat,1550.9937,1593.5422,W
199912260NJN,2000,12/26/1999,28,0,NJN,Nets,CHI,Bulls,1450.057,1283.4536,W
199912260PHO,2000,12/26/1999,27,0,PHO,Suns,GSW,Warriors,1586.032,1390.5071,W
199912260SAC,2000,12/26/1999,25,0,SAC,Kings,DAL,Mavericks,1500.9752,1416.1704,W
199912260SEA,2000,12/26/1999,28,0,SEA,Thunder,PHI,Sixers,1500.0303,1492.5132,L
199912260WAS,2000,12/26/1999,28,0,WAS,Wizards,HOU,Rockets,1442.7052,1465.7882,W
199912270CHH,2000,12/27/1999,27,0,CHH,Pelicans,ATL,Hawks,1598.9381,1490.3738,W
199912270CHI,2000,12/27/1999,25,0,CHI,Bulls,IND,Pacers,1277.5321,1635.546,L
199912270GSW,2000,12/27/1999,28,0,GSW,Warriors,SAS,Spurs,1386.4185,1646.9219,L
199912270LAL,2000,12/27/1999,29,0,LAL,Lakers,DAL,Mavericks,1645.2355,1412.4094,W
199912270ORL,2000,12/27/1999,27,0,ORL,Magic,MIN,Timberwolves,1554.1774,1439.9497,L
199912270UTA,2000,12/27/1999,27,0,UTA,Jazz,PHO,Suns,1605.2292,1590.1206,W
199912270VAN,2000,12/27/1999,27,0,VAN,Grizzlies,PHI,Sixers,1266.1486,1503.5112,L
199912280DEN,2000,12/28/1999,27,0,DEN,Nuggets,LAC,Clippers,1443.0146,1343.2113,W
199912280HOU,2000,12/28/1999,29,0,HOU,Rockets,TOR,Raptors,1457.6748,1493.6151,L
199912280MIA,2000,12/28/1999,27,0,MIA,Heat,MIN,Timberwolves,1586.2843,1448.9808,W
199912280NJN,2000,12/28/1999,29,0,NJN,Nets,NYK,Knicks,1455.9785,1575.5737,W
199912280POR,2000,12/28/1999,28,0,POR,Trailblazers,SEA,Thunder,1629.7327,1489.0322,W
199912280SAC,2000,12/28/1999,26,0,SAC,Kings,BOS,Celtics,1504.7362,1461.1305,W
199912290ATL,2000,12/29/1999,28,0,ATL,Hawks,IND,Pacers,1487.8657,1639.1078,L
199912290CHH,2000,12/29/1999,28,0,CHH,Pelicans,MIL,Bucks,1601.4462,1558.2516,W
199912290CHI,2000,12/29/1999,26,0,CHI,Bulls,DET,Pistons,1273.9703,1555.0826,L
199912290CLE,2000,12/29/1999,28,0,CLE,Cavaliers,WAS,Wizards,1417.2794,1450.8186,W
199912290GSW,2000,12/29/1999,29,0,GSW,Warriors,PHI,Sixers,1377.5995,1508.2412,L
199912290LAL,2000,12/29/1999,30,0,LAL,Lakers,PHO,Suns,1646.2147,1587.6028,W
199912290ORL,2000,12/29/1999,28,0,ORL,Magic,MIA,Heat,1545.1462,1590.0465,L
199912290SEA,2000,12/29/1999,30,0,SEA,Thunder,SAC,Kings,1486.6704,1511.4259,L
199912290UTA,2000,12/29/1999,28,0,UTA,Jazz,VAN,Grizzlies,1607.7471,1261.4186,W
199912300DAL,2000,12/30/1999,30,0,DAL,Mavericks,TOR,Raptors,1411.4302,1498.6521,L
199912300DEN,2000,12/30/1999,28,0,DEN,Nuggets,BOS,Celtics,1450.5065,1454.4408,L
199912300DET,2000,12/30/1999,29,0,DET,Pistons,ATL,Hawks,1560.9391,1471.2534,W
199912300HOU,2000,12/30/1999,30,0,HOU,Rockets,LAC,Clippers,1452.6378,1335.7195,W
199912300IND,2000,12/30/1999,29,0,IND,Pacers,CHH,Pelicans,1655.7201,1604.9059,W
199912300MIL,2000,12/30/1999,30,0,MIL,Bucks,CLE,Cavaliers,1554.7919,1421.0002,W
199912300MIN,2000,12/30/1999,27,0,MIN,Timberwolves,CHI,Bulls,1445.2186,1268.1139,W
199912300NJN,2000,12/30/1999,30,0,NJN,Nets,ORL,Magic,1464.277,1538.3781,W
199912300POR,2000,12/30/1999,29,0,POR,Trailblazers,PHI,Sixers,1632.0945,1513.218,W
199912300VAN,2000,12/30/1999,29,0,VAN,Grizzlies,SAS,Spurs,1260.264,1655.7408,L
199912300WAS,2000,12/30/1999,30,0,WAS,Wizards,NYK,Knicks,1447.0978,1567.2753,L
200001020MIA,2000,1/2/2000,29,0,MIA,Heat,ORL,Magic,1596.8147,1528.9677,W
200001030BOS,2000,1/3/2000,29,0,BOS,Celtics,CLE,Cavaliers,1466.9281,1419.5936,W
200001030CHI,2000,1/3/2000,28,0,CHI,Bulls,POR,Trailblazers,1263.9086,1637.8228,L
200001030ORL,2000,1/3/2000,31,0,ORL,Magic,DET,Pistons,1524.5549,1562.7026,L
200001030PHI,2000,1/3/2000,33,0,PHI,Sixers,MIL,Bucks,1507.4897,1556.1985,W
200001030UTA,2000,1/3/2000,29,0,UTA,Jazz,DEN,Nuggets,1608.9016,1438.0192,W
200001030WAS,2000,1/3/2000,31,0,WAS,Wizards,GSW,Warriors,1441.9152,1372.6227,W
200001040CLE,2000,1/4/2000,31,0,CLE,Cavaliers,SAC,Kings,1415.0808,1523.9918,L
200001040DEN,2000,1/4/2000,30,0,DEN,Nuggets,DAL,Mavericks,1433.3411,1404.0587,W
200001040HOU,2000,1/4/2000,31,0,HOU,Rockets,SEA,Thunder,1459.2904,1474.1045,L
200001040IND,2000,1/4/2000,30,0,IND,Pacers,NJN,Nets,1661.1954,1473.6874,W
200001040LAC,2000,1/4/2000,30,0,LAC,Clippers,LAL,Lakers,1329.0669,1653.3601,L
200001040MIA,2000,1/4/2000,30,0,MIA,Heat,VAN,Grizzlies,1601.2274,1257.673,L
200001040MIL,2000,1/4/2000,32,0,MIL,Bucks,ATL,Hawks,1551.0138,1469.4899,W
200001040MIN,2000,1/4/2000,28,0,MIN,Timberwolves,SAS,Spurs,1449.424,1658.3319,W
200001040NYK,2000,1/4/2000,31,0,NYK,Knicks,BOS,Celtics,1572.4579,1471.4409,W
200001040PHO,2000,1/4/2000,30,0,PHO,Suns,CHH,Pelicans,1580.4574,1599.4305,W
200001040TOR,2000,1/4/2000,30,0,TOR,Raptors,POR,Trailblazers,1506.0236,1643.209,L
200001050ATL,2000,1/5/2000,31,0,ATL,Hawks,DET,Pistons,1466.9495,1577.1012,L
200001050CHI,2000,1/5/2000,29,0,CHI,Bulls,WAS,Wizards,1258.5223,1447.5308,W
200001050LAL,2000,1/5/2000,32,0,LAL,Lakers,LAC,Clippers,1660.1703,1322.2567,W
200001050ORL,2000,1/5/2000,32,0,ORL,Magic,VAN,Grizzlies,1510.1564,1275.863,W
200001050PHI,2000,1/5/2000,34,0,PHI,Sixers,GSW,Warriors,1512.6744,1367.0071,W
200001050SAS,2000,1/5/2000,33,0,SAS,Spurs,SEA,Thunder,1650.3485,1485.3027,L
200001050UTA,2000,1/5/2000,30,0,UTA,Jazz,CHH,Pelicans,1613.5797,1593.8322,W
200001060CLE,2000,1/6/2000,32,0,CLE,Cavaliers,GSW,Warriors,1408.9623,1361.4668,W
200001060DAL,2000,1/6/2000,32,0,DAL,Mavericks,UTA,Jazz,1401.2379,1624.2598,L
200001060DEN,2000,1/6/2000,31,0,DEN,Nuggets,IND,Pacers,1436.1619,1663.0313,L
200001060DET,2000,1/6/2000,32,0,DET,Pistons,MIL,Bucks,1588.3065,1553.5542,W
200001060MIA,2000,1/6/2000,31,0,MIA,Heat,HOU,Rockets,1583.0374,1448.0922,W
200001060MIN,2000,1/6/2000,29,0,MIN,Timberwolves,POR,Trailblazers,1457.4073,1659.365,W
200001060TOR,2000,1/6/2000,31,0,TOR,Raptors,SAC,Kings,1489.8676,1530.1104,W
200001070ATL,2000,1/7/2000,32,0,ATL,Hawks,TOR,Raptors,1455.7441,1499.0814,W
200001070BOS,2000,1/7/2000,31,0,BOS,Celtics,SAC,Kings,1467.6993,1520.8965,W
200001070LAL,2000,1/7/2000,33,0,LAL,Lakers,CHH,Pelicans,1661.7845,1583.1521,W
200001070NJN,2000,1/7/2000,32,0,NJN,Nets,VAN,Grizzlies,1471.8516,1272.5706,L
200001070ORL,2000,1/7/2000,33,0,ORL,Magic,NYK,Knicks,1513.4489,1576.1995,L
200001070PHO,2000,1/7/2000,31,0,PHO,Suns,SAS,Spurs,1586.0558,1638.6931,L
200001070WAS,2000,1/7/2000,33,0,WAS,Wizards,CHI,Bulls,1432.7028,1273.3503,L
200001080CHI,2000,1/8/2000,31,0,CHI,Bulls,BOS,Celtics,1290.6854,1475.2792,W
200001080DAL,2000,1/8/2000,33,0,DAL,Mavericks,ATL,Hawks,1393.8756,1463.0256,W
200001080DEN,2000,1/8/2000,32,0,DEN,Nuggets,CHH,Pelicans,1428.214,1580.2368,W
200001080DET,2000,1/8/2000,33,0,DET,Pistons,MIN,Timberwolves,1592.7075,1464.1693,L
200001080HOU,2000,1/8/2000,33,0,HOU,Rockets,UTA,Jazz,1444.0669,1631.6221,L
200001080LAC,2000,1/8/2000,32,0,LAC,Clippers,IND,Pacers,1320.6425,1670.9791,W
200001080MIA,2000,1/8/2000,32,0,MIA,Heat,NJN,Nets,1587.0626,1448.6975,L
200001080MIL,2000,1/8/2000,34,0,MIL,Bucks,WAS,Wizards,1549.1532,1415.3677,W
200001080NYK,2000,1/8/2000,33,0,NYK,Knicks,CLE,Cavaliers,1586.5571,1416.179,L
200001080POR,2000,1/8/2000,33,0,POR,Trailblazers,PHO,Suns,1652.603,1567.3992,W
200001080SAS,2000,1/8/2000,35,0,SAS,Spurs,ORL,Magic,1657.3497,1503.0912,W
200001080SEA,2000,1/8/2000,33,0,SEA,Thunder,LAL,Lakers,1496.9581,1664.6998,L
200001090GSW,2000,1/9/2000,33,0,GSW,Warriors,SEA,Thunder,1354.2501,1489.0095,L
200001090PHI,2000,1/9/2000,35,0,PHI,Sixers,MIN,Timberwolves,1518.2147,1477.7493,L
200001090SAC,2000,1/9/2000,31,0,SAC,Kings,IND,Pacers,1513.3167,1646.2013,W
200001090TOR,2000,1/9/2000,33,0,TOR,Raptors,VAN,Grizzlies,1491.7999,1295.7246,L
200001100BOS,2000,1/10/2000,33,0,BOS,Celtics,VAN,Grizzlies,1455.817,1318.736,L
200001100CLE,2000,1/10/2000,34,0,CLE,Cavaliers,LAC,Clippers,1427.9614,1345.4203,W
200001100LAL,2000,1/10/2000,35,0,LAL,Lakers,DEN,Nuggets,1672.6484,1436.6483,W
200001100MIL,2000,1/10/2000,35,0,MIL,Bucks,CHH,Pelicans,1550.5599,1571.8025,W
200001100ORL,2000,1/10/2000,35,0,ORL,Magic,NJN,Nets,1495.4469,1456.6656,L
200001100POR,2000,1/10/2000,34,0,POR,Trailblazers,DAL,Mavericks,1655.7429,1403.1063,W
200001100SAS,2000,1/10/2000,36,0,SAS,Spurs,UTA,Jazz,1664.994,1641.5178,W
200001110GSW,2000,1/11/2000,34,0,GSW,Warriors,DAL,Mavericks,1348.0859,1400.8873,L
200001110MIN,2000,1/11/2000,32,0,MIN,Timberwolves,MIA,Heat,1494.9136,1579.0945,L
200001110NYK,2000,1/11/2000,34,0,NYK,Knicks,CHI,Bulls,1574.7747,1310.1476,W
200001110SAC,2000,1/11/2000,32,0,SAC,Kings,HOU,Rockets,1519.6001,1434.1711,W
200001110SEA,2000,1/11/2000,35,0,SEA,Thunder,PHO,Suns,1495.1737,1564.2593,W
200001110WAS,2000,1/11/2000,35,0,WAS,Wizards,TOR,Raptors,1413.9609,1468.7886,W
200001120BOS,2000,1/12/2000,34,0,BOS,Celtics,LAC,Clippers,1436.681,1342.2385,W
200001120DEN,2000,1/12/2000,34,0,DEN,Nuggets,SEA,Thunder,1431.7756,1506.0697,L
200001120DET,2000,1/12/2000,34,0,DET,Pistons,NYK,Knicks,1579.1276,1576.197,W
200001120IND,2000,1/12/2000,34,0,IND,Pacers,WAS,Wizards,1639.9178,1431.4386,W
200001120MIL,2000,1/12/2000,36,0,MIL,Bucks,LAL,Lakers,1573.9114,1677.5211,L
200001120POR,2000,1/12/2000,35,0,POR,Trailblazers,CLE,Cavaliers,1657.9619,1431.1432,W
200001120TOR,2000,1/12/2000,35,0,TOR,Raptors,ORL,Magic,1451.3109,1483.4476,W
200001120VAN,2000,1/12/2000,35,0,VAN,Grizzlies,PHO,Suns,1337.8719,1553.3633,L
200001130GSW,2000,1/13/2000,35,0,GSW,Warriors,HOU,Rockets,1338.1626,1427.6431,L
200001130MIN,2000,1/13/2000,33,0,MIN,Timberwolves,BOS,Celtics,1483.9248,1440.265,W
200001130NJN,2000,1/13/2000,35,0,NJN,Nets,LAC,Clippers,1468.6649,1338.6545,W
200001130SAC,2000,1/13/2000,33,0,SAC,Kings,SAS,Spurs,1526.1282,1670.0385,W
200001130UTA,2000,1/13/2000,34,0,UTA,Jazz,MIA,Heat,1636.4734,1590.0833,W
200001140CHI,2000,1/14/2000,33,0,CHI,Bulls,ATL,Hawks,1308.7252,1453.7949,L
200001140DEN,2000,1/14/2000,35,0,DEN,Nuggets,MIA,Heat,1420.3977,1584.4915,L
200001140DET,2000,1/14/2000,35,0,DET,Pistons,WAS,Wizards,1584.2152,1428.3107,W
200001140IND,2000,1/14/2000,35,0,IND,Pacers,LAL,Lakers,1643.0458,1687.1261,W
200001140PHI,2000,1/14/2000,36,0,PHI,Sixers,ORL,Magic,1501.0504,1477.5278,W
200001140PHO,2000,1/14/2000,35,0,PHO,Suns,POR,Trailblazers,1556.8398,1661.3961,L
200001140SEA,2000,1/14/2000,37,0,SEA,Thunder,SAS,Spurs,1517.4476,1662.6598,W
200001140TOR,2000,1/14/2000,36,0,TOR,Raptors,MIL,Bucks,1457.2307,1564.3064,W
200001140VAN,2000,1/14/2000,36,0,VAN,Grizzlies,CLE,Cavaliers,1334.3954,1427.709,L
200001150ATL,2000,1/15/2000,35,0,ATL,Hawks,PHI,Sixers,1460.2958,1503.947,L
200001150CHI,2000,1/15/2000,34,0,CHI,Bulls,HOU,Rockets,1302.2244,1437.0765,L
200001150DAL,2000,1/15/2000,36,0,DAL,Mavericks,POR,Trailblazers,1410.8107,1678.6139,W
200001150GSW,2000,1/15/2000,36,0,GSW,Warriors,SAC,Kings,1328.7291,1533.5068,L
200001150MIL,2000,1/15/2000,38,0,MIL,Bucks,TOR,Raptors,1557.0848,1464.4523,W
200001150MIN,2000,1/15/2000,34,0,MIN,Timberwolves,LAL,Lakers,1492.2382,1679.2958,L
200001150NJN,2000,1/15/2000,36,0,NJN,Nets,BOS,Celtics,1471.163,1431.9517,L
200001150NYK,2000,1/15/2000,36,0,NYK,Knicks,CHH,Pelicans,1571.1094,1548.451,W
200001150ORL,2000,1/15/2000,38,0,ORL,Magic,IND,Pacers,1474.6312,1650.8761,L
